37.6280225296,-0.3650036269,19.1623826210,-1.1236107365,39.3949769996,0.0782474051,86.5800000000,0.0000000000,39.3949769996,-0.0782474051,19.1623826210,1.1236107365,37.6280225296,0.3650036269
27.8969439146,-0.1174982077,11.7735247678,-0.5864455520,24.9442304906,0.0665077051,50.2000000000,0.0000000000,24.9442304906,-0.0665077051,11.7735247678,0.5864455520,27.8969439146,0.1174982077
19.2537098315,-0.2782693144,16.5424351831,-1.4152135162,32.5015891294,-0.3621377406,65.0600000000,0.0000000000,32.5015891294,0.3621377406,16.5424351831,1.4152135162,19.2537098315,0.2782693144
28.2838865952,-0.2735612700,18.0935663677,-0.6118038481,31.7677480342,-0.1126992168,62.7800000000,0.0000000000,31.7677480342,0.1126992168,18.0935663677,0.6118038481,28.2838865952,0.2735612700
5.4199229153,-0.6453537378,17.1722936812,-2.7946575653,5.2856471050,-1.4046321112,35.8900000000,0.0000000000,5.2856471050,1.4046321112,17.1722936812,2.7946575653,5.4199229153,0.6453537378
33.3531531701,-0.2131366862,29.1925678620,-0.6640759763,46.2843694484,-0.1405756486,77.1700000000,0.0000000000,46.2843694484,0.1405756486,29.1925678620,0.6640759763,33.3531531701,0.2131366862
36.3146230762,-0.0528648480,21.0043377521,-0.5932613985,39.6325717867,-0.1715297769,73.5400000000,0.0000000000,39.6325717867,0.1715297769,21.0043377521,0.5932613985,36.3146230762,0.0528648480
15.9470530588,-0.3703902730,9.3589806663,-1.3670690775,15.4565901681,-0.0990302791,47.7200000000,0.0000000000,15.4565901681,0.0990302791,9.3589806663,1.3670690775,15.9470530588,0.3703902730
28.1189285753,-0.0125993375,5.9220027189,-0.3956295664,17.2477981079,-0.0754325094,52.4400000000,0.0000000000,17.2477981079,0.0754325094,5.9220027189,0.3956295664,28.1189285753,0.0125993375
40.3961545948,-0.7712472066,36.3185537600,-1.7077160070,41.9720686497,0.1071252082,99.5200000000,0.0000000000,41.9720686497,-0.1071252082,36.3185537600,1.7077160070,40.3961545948,0.7712472066
31.1296347420,-0.7735595379,35.2927812197,-2.2760903839,21.1508920523,0.3123016279,79.9600000000,0.0000000000,21.1508920523,-0.3123016279,35.2927812197,2.2760903839,31.1296347420,0.7735595379
40.8587060042,-0.7033953874,27.0232075094,-1.8260550378,31.3644257013,0.3329136850,88.0400000000,0.0000000000,31.3644257013,-0.3329136850,27.0232075094,1.8260550378,40.8587060042,0.7033953874
37.2019214233,-0.7892605834,33.9856186185,-1.9639616236,32.2252194645,0.0233444047,98.2000000000,0.0000000000,32.2252194645,-0.0233444047,33.9856186185,1.9639616236,37.2019214233,0.7892605834
29.1472591537,-0.9501477357,36.1012240239,-2.2105911514,20.2133645839,0.5858547319,73.5200000000,0.0000000000,20.2133645839,-0.5858547319,36.1012240239,2.2105911514,29.1472591537,0.9501477357
26.8972429397,-0.9607916183,40.6807917264,-2.2935142289,17.6740715953,0.2657458352,79.8900000000,0.0000000000,17.6740715953,-0.2657458352,40.6807917264,2.2935142289,26.8972429397,0.9607916183
27.8403225576,-1.4933403645,44.8954686282,-2.3447760857,10.3685021359,0.6815578718,70.3500000000,0.0000000000,10.3685021359,-0.6815578718,44.8954686282,2.3447760857,27.8403225576,1.4933403645
31.6858533510,-1.0414958299,41.3116351081,-2.0590988525,28.1628958404,-0.0806758311,97.6200000000,0.0000000000,28.1628958404,0.0806758311,41.3116351081,2.0590988525,31.6858533510,1.0414958299
15.9133649409,-0.3119697634,11.3968546538,-1.0971617423,30.2222719242,-0.0413936308,59.9200000000,0.0000000000,30.2222719242,0.0413936308,11.3968546538,1.0971617423,15.9133649409,0.3119697634
15.3175342652,-0.7824508489,30.0883870962,-1.2685189796,58.3806894956,-0.3761137422,96.7600000000,0.0000000000,58.3806894956,0.3761137422,30.0883870962,1.2685189796,15.3175342652,0.7824508489
22.4177508117,-2.1901278774,34.4082156193,-1.6701042604,46.6919901743,-0.5076030194,84.2400000000,0.0000000000,46.6919901743,0.5076030194,34.4082156193,1.6701042604,22.4177508117,2.1901278774
30.8350508356,-0.0806232339,15.0369699857,-0.2757262729,36.9434591452,-0.1034058850,74.1000000000,0.0000000000,36.9434591452,0.1034058850,15.0369699857,0.2757262729,30.8350508356,0.0806232339
